,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,artist_pop,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature
78,7tSO7DrrYpiMXX3zM4b3oM,54,Seek Bromance - Avicii Vocal Edit,Tim Berg,7iLc4hrjOjQPfg1E3cCHg1,1,56,big room,0.49,0.811,1,-2.524,0,0.044,0.0896,0.0,0.0898,0.547,125.965,audio_features,7tSO7DrrYpiMXX3zM4b3oM,200992,4
79,2Zu7zUegjrsAaZ9dQYLaEN,43,Take You Higher - Radio Edit,Goodwill,07EafuRJGR8zatcaf132UV,1,36,NA,0.673,0.707,10,-5.402,0,0.0281,0.0395,0.000415,0.114,0.516,127.97,audio_features,2Zu7zUegjrsAaZ9dQYLaEN,189500,4
80,52XKvH83AmddD5aHrF4bsb,37,Epic,Sandro Silva,53UXMZxwzQyV4j7tZaVF58,1,55,big room,0.789,0.945,4,-2.343,0,0.0754,0.2,0.862,0.0705,0.154,128.025,audio_features,52XKvH83AmddD5aHrF4bsb,360000,4
81,4u62qfZoMXx1e0pc6PmVEV,27,Tell Me Why,Supermode,7urnl0uH1w3NCoErxw7AUK,0,43,NA,0.653,0.854,9,-5.22,1,0.0498,0.00874,0.0125,0.062,0.563,129.653,audio_features,4u62qfZoMXx1e0pc6PmVEV,341480,4
82,4ZJjf1jKxiHTcBnF7K6TLW,49,Pressure - Alesso Radio Edit,Nadia Ali,1C60viSZv6BoYtrnkZ44g5,1,58,edm,0.525,0.854,8,-6.852,1,0.0347,0.000159,0.528,0.165,0.269,128.028,audio_features,4ZJjf1jKxiHTcBnF7K6TLW,182933,4
83,6byaKxMUNVLoODRQfkqalx,40,Resurrection - Axwell's Recut Club Version,Michael Calfan,4CuipEvwcoQggmCV8jpKF9,0,63,big room,0.725,0.87,7,-3.845,1,0.0381,0.015,0.8,0.117,0.393,128.03,audio_features,6byaKxMUNVLoODRQfkqalx,300586,4
84,5BGVAdhyJe03G0GoHcvk84,22,Waste Time,ToonSquad,1QuZ8h4TGEbSwYfXxlEIm3,1,33,NA,0.733,0.583,10,-7.368,1,0.0339,0.0484,1.52e-06,0.0907,0.576,121.946,audio_features,5BGVAdhyJe03G0GoHcvk84,204000,4
85,1pRHr9MgzOtBItiobdyXAS,36,Whenever,JSTEF,1krLU6WHjtEtBAPK5PfwrR,0,26,NA,0.376,0.643,7,-10.059,0,0.0514,0.00746,0.00437,0.372,0.416,157.679,audio_features,1pRHr9MgzOtBItiobdyXAS,212509,5
86,1Ca2ELRlvACAeI7xz9c9jR,50,Spaceman,Hardwell,6BrvowZBreEkXzJQMpL174,0,77,big room,0.599,0.763,3,-3.727,0,0.0553,0.000262,0.794,0.241,0.118,127.997,audio_features,1Ca2ELRlvACAeI7xz9c9jR,379261,4
87,5qFL2uwfnGU8FccwLMgPNQ,57,Internet Friends,Knife Party,2DuJi13MWHjRHrqRUwk8vH,0,65,australian dance,0.64,0.903,5,-3.041,0,0.183,0.00104,0.0488,0.171,0.152,128.079,audio_features,5qFL2uwfnGU8FccwLMgPNQ,301122,4
88,1pngWD2dRNeHBmbKetSrar,23,Always,Rossy,4wJ7gER76tRe6yTO87KySS,1,34,NA,0.392,0.639,9,-6.91,0,0.0339,0.123,0.0,0.0763,0.177,119.667,audio_features,1pngWD2dRNeHBmbKetSrar,284000,4
89,5PX4uS1LqlWEPL69phPVQQ,73,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,1,82,hip hop,0.722,0.687,0,-5.189,1,0.0556,0.00949,0.00413,0.0462,0.619,128.013,audio_features,5PX4uS1LqlWEPL69phPVQQ,373627,4
