index,track_ids,track_pop,track_name,artist,artist_ids,featured_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_pop,genre,category
108,045SnNDjOfOLKM5OxARH4g,8,Small Town Boy,Dustin Lynch,1dID9zgn0OV0Y8ud7Mh2tS,0,0.5529999999999999,0.747,9,-5.905,1,0.0292,0.0244,0.0,0.363,0.711,73.033,206573,4,74,contemporary country,country
109,4H0vNUFcHPz5lytcLjwqkr,63,Rich,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,0,0.565,0.855,5,-4.189,1,0.0557,0.0445,0.0,0.32,0.852,74.98,208893,4,81,contemporary country,country
110,3rvVhgG1inZCtQ1Qf0V5SA,7,She Don't Know She's Beautiful,Sammy Kershaw,3tkZthBATD0S45hm1DmB2O,0,0.764,0.6459999999999999,9,-9.349,1,0.0305,0.35,0.0,0.0823,0.8859999999999999,116.115,174627,4,59,country,country
111,7lUE02KHkZM44BZgjCaWRO,63,Meet In the Middle,Diamond Rio,0svyIX7Xu3DVMkrOtB88i6,0,0.746,0.44299999999999995,4,-11.305,1,0.0359,0.6629999999999999,0.0,0.223,0.5539999999999999,91.11,198333,4,61,contemporary country,country
112,4PkVIBGCoYfGi8MQQS4m7U,54,Sold (The Grundy County Auction Incident),John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,0,0.7659999999999999,0.8590000000000001,2,-7.4079999999999995,1,0.0343,0.133,0.0,0.307,0.828,115.62899999999999,151023,4,64,contemporary country,country
113,69ku805AjIcFQh0IfkGohf,8,Should've Been A Cowboy,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,0,0.619,0.672,7,-7.7860000000000005,1,0.0356,0.47100000000000003,3.15e-06,0.21100000000000002,0.6940000000000001,133.40200000000002,211307,4,73,contemporary country,country
114,0Xg68XXMRWzKQvD5S6BFvI,67,Dust On The Bottle,David Lee Murphy,78OAtwN3XpjMcjibnF2Kw5,0,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.94200000000001,224667,4,62,contemporary country,country
115,75QTZG8XFYKb0HQIwgCzNE,61,Brand New Man,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.642,0.762,7,-4.355,1,0.0451,0.0904,1.25e-06,0.10099999999999999,0.647,127.51299999999999,179304,4,75,contemporary country,country
116,4EJvW4NHAk7TrIeX44jjXF,57,She's In Love With The Boy,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0,0.753,0.8220000000000001,3,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,245787,4,63,contemporary country,country
117,0NyMrtH8mUuvtJjEpESn7J,56,Life's a Dance,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,0,0.64,0.5329999999999999,5,-9.846,1,0.0264,0.40299999999999997,0.0,0.17600000000000002,0.652,135.224,188840,4,64,contemporary country,country
118,1N9GGOUf8TQqsaPDByZzEF,56,I'm in a Hurry (And Don't Know Why),Alabama,6rJqqRce0Kvo2dJUXoHleC,0,0.757,0.69,9,-8.645,1,0.0286,0.198,0.0,0.078,0.867,128.654,168640,4,69,country,country
119,7riuy1t0Kt3SRgMtFxX0FR,60,That Ain't My Truck,Rhett Akins,4qivGtDBIkQFLCeduRpi24,0,0.64,0.7879999999999999,7,-9.012,1,0.035,0.23199999999999998,0.0,0.14400000000000002,0.774,128.961,243107,4,53,country,country
120,09qzRI951OVkXGCc33gzcT,66,My Maria,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.6729999999999999,0.8420000000000001,3,-4.627,1,0.0365,0.06,0.00025699999999999996,0.184,0.897,125.571,207772,4,75,contemporary country,country
121,59MIR30ATtW8kTaX3SCpq0,59,Blue Clear Sky,George Strait,5vngPClqofybhPERIqQMYd,0,0.638,0.8190000000000001,4,-6.646,1,0.0291,0.20199999999999999,4.1e-05,0.3,0.706,124.06200000000001,174867,4,76,contemporary country,country
122,2Vgdge1IJBTdU3NItPa1dB,47,I'm Gonna Be Somebody - Remastered,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,0,0.561,0.659,7,-6.7010000000000005,1,0.0267,0.14800000000000002,9.93e-06,0.106,0.5539999999999999,76.49,245267,4,69,contemporary country,country
123,3ODF56f90W3qxDqxHAUi3v,61,Strawberry Wine,Deana Carter,0aqrM7Fo3Ml66Kc5JAzmjt,0,0.5579999999999999,0.435,1,-6.812,1,0.0264,0.302,0.0,0.0351,0.19899999999999998,122.385,290467,3,56,contemporary country,country
124,5pd09tZmcXpyaXcuzs1p7J,55,Straight Tequila Night,John Anderson,3U7k7hBsHF9dy4ELW53Wrv,0,0.638,0.6609999999999999,9,-10.134,1,0.0341,0.13699999999999998,0.0,0.245,0.46399999999999997,109.26799999999999,172756,4,59,country,country
125,0pdfN7nOHMYmKykzu1cyfm,67,Any Man Of Mine,Shania Twain,5e4Dhzv426EvQe3aDb64jL,0,0.5920000000000001,0.725,8,-8.698,1,0.0412,0.207,0.0,0.14800000000000002,0.784,78.235,246760,4,76,canadian country,country
126,6iy4PoAuZBMvtrlDX4VxC7,67,Check Yes Or No,George Strait,5vngPClqofybhPERIqQMYd,0,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.48200000000001,200667,4,76,contemporary country,country
127,0RdMBceHhBJLqNjObk1NPP,58,Here's a Quarter (Call Someone Who Cares),Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,0,0.654,0.537,7,-8.067,1,0.0257,0.196,0.0,0.11900000000000001,0.597,112.43700000000001,152640,3,69,contemporary country,country
128,3IvcWWehbBcBR4YZxlGM9R,64,"I Like It, I Love It",Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0,0.643,0.961,0,-5.297999999999999,1,0.0315,0.0196,0.0,0.948,0.96,124.027,205707,4,77,contemporary country,country
129,2P9Cn8LEt0mK0WD6iCYokP,50,Be My Baby Tonight,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,0,0.634,0.774,9,-7.651,1,0.0384,0.226,2.1600000000000003e-05,0.397,0.927,156.828,170533,4,64,contemporary country,country
130,2TIEeLrOQrGnO2D2OeDDJu,63,Time Marches On,Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,0,0.856,0.517,6,-9.232000000000001,0,0.0293,0.563,0.000164,0.14400000000000002,0.479,118.399,185360,4,64,arkansas country,country
131,5WEK4szbQp9c7ZK6LkYd9k,54,The Keeper Of The Stars,Tracy Byrd,0xxJO75NeIAF5jYruLYIDT,0,0.583,0.276,2,-12.912,1,0.0264,0.47,0.0,0.14300000000000002,0.0486,78.079,247627,4,61,contemporary country,country
132,2g0BAZVaLlK8GeTVzF6hQ6,55,Lesson In Leavin',Jo Dee Messina,3ltFy7g6KKQPPttsdOMlq3,0,0.612,0.804,7,-7.275,1,0.0543,0.273,0.0,0.311,0.841,80.771,220200,4,60,contemporary country,country
133,3EUl8M6SzxZl03NPkB8mUd,68,Neon Moon,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.7020000000000001,0.632,9,-6.507999999999999,1,0.0247,0.5539999999999999,0.0,0.127,0.457,102.404,263500,4,75,contemporary country,country
134,2ZXsvL9DO2MPv43Ay1IxgR,59,John Deere Green,Joe Diffie,3THMgU4KdL7LlO5TEREs2g,0,0.685,0.8170000000000001,2,-5.683,1,0.0298,0.15,0.0,0.242,0.768,130.41,273000,4,64,country,country
135,7itHyuODr4R7Fdz454zn3F,53,Daddy's Money,Ricochet,2ice51RDLjtbzWE26dme4l,0,0.698,0.861,2,-4.756,1,0.0289,0.18899999999999997,0.0,0.0602,0.941,134.726,182462,4,44,,country
136,52erNkfUKv34u02CjcHOPj,51,If I Didn't Have You - All The Number Ones Version,Randy Travis,1pTuR132U5b4Rizal2Pr7m,0,0.674,0.578,4,-10.919,1,0.0663,0.16399999999999998,0.0,0.10300000000000001,0.961,172.498,186747,4,68,country,country
137,0MjT9xQqJrQlNrkWKZgFbQ,57,I'm Alright,Jo Dee Messina,3ltFy7g6KKQPPttsdOMlq3,0,0.6759999999999999,0.733,0,-7.745,1,0.0294,0.191,0.0,0.192,0.591,98.234,199040,3,60,contemporary country,country
138,1UEKaf3j6eXeNbySz761lc,54,Take It Easy - 2006 Remaster,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,0,0.632,0.8759999999999999,7,-5.21,1,0.0276,0.0116,0.0,0.0537,0.738,140.967,213707,4,69,contemporary country,country
139,6cjwec9ii5uLK7CDfPBYt1,64,Wide Open Spaces,Dixie Chicks,25IG9fa7cbdmCIy3OnuH57,0,0.563,0.544,4,-6.102,1,0.0306,0.5770000000000001,0.0,0.128,0.602,179.351,223832,4,72,contemporary country,country
140,70TsRbycWfabtevnripyRu,56,Don't Let Our Love Start Slippin' Away,Vince Gill,3IhWQSrLj8EJjdvjFTpCyo,0,0.7390000000000001,0.7170000000000001,3,-9.568,1,0.0308,0.41700000000000004,0.000918,0.33399999999999996,0.6629999999999999,113.234,223533,4,65,country,country
141,4l8u5h7OjkZo2UmyUoeKYJ,55,She's Got It All,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,0,0.7090000000000001,0.8109999999999999,7,-6.603,1,0.0323,0.09300000000000001,1.0800000000000002e-05,0.1,0.735,132.72799999999998,205093,4,77,contemporary country,country
142,5FxgRnXBHMM0q4stwqrjjM,57,Bye-Bye,Jo Dee Messina,3ltFy7g6KKQPPttsdOMlq3,0,0.644,0.868,10,-3.98,1,0.0464,0.183,0.0,0.322,0.642,134.38,200960,4,60,contemporary country,country
143,7uLQTOxQ3nwwoHuxwt2AHJ,59,Small Town Saturday Night,Hal Ketchum,6Pys4xsyQVA5ZjkN2Ka2S7,0,0.627,0.6970000000000001,8,-6.61,1,0.0266,0.218,0.0,0.0733,0.9329999999999999,154.086,177987,4,53,country,country
144,1ecIqo8pOc8S6y3l80iGxd,59,Fancy,Reba McEntire,02rd0anEWfMtF7iMku9uor,0,0.675,0.54,4,-10.139,1,0.0774,0.204,0.0,0.0688,0.514,94.959,296320,4,66,contemporary country,country
145,0PrZqDSdiTP8ZLBJHQB0zF,46,Only Here For A Little While,Billy Dean,3cMyqwpNT2D8f0WuaRzzZX,0,0.537,0.6,9,-6.675,1,0.027999999999999997,0.141,0.0,0.36,0.774,172.541,214560,4,47,bluegrass gospel,country
146,707ayNK8mQkl7VcsyEWMh4,47,If I Could Make a Living,Clay Walker,4MPkNgar5uTd8Sqvrr7par,0,0.598,0.777,5,-6.751,1,0.0321,0.18,0.0,0.285,0.873,156.053,132413,4,62,contemporary country,country
147,59kHPbwyyCApYA8RQQEuXm,65,Chattahoochee,Alan Jackson,4mxWe1mtYIYfP040G38yvS,0,0.606,0.706,0,-9.665,1,0.0379,0.36200000000000004,0.0,0.16,0.8190000000000001,174.533,148160,4,76,contemporary country,country
148,7Fq9RwQxSn3kW85PrDUf0M,65,Boot Scootin' Boogie,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.6559999999999999,0.8170000000000001,11,-4.296,0,0.0435,0.22,0.0,0.306,0.862,130.446,198020,4,75,contemporary country,country
149,1TanmIWbaUj5NVwJ3k4XPd,62,Write This Down,George Strait,5vngPClqofybhPERIqQMYd,0,0.7290000000000001,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.6709999999999999,123.867,219600,4,76,contemporary country,country
150,2op0kDNARK2VHWHntEeH4g,63,Just To See You Smile,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0,0.49200000000000005,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.7020000000000001,94.34200000000001,215173,4,77,contemporary country,country
151,3Q9t1A12iUemHTAWnH7PjD,62,Watermelon Crawl,Tracy Byrd,0xxJO75NeIAF5jYruLYIDT,0,0.759,0.723,0,-9.315,1,0.027999999999999997,0.17300000000000001,0.0,0.179,0.9620000000000001,136.746,181973,4,61,contemporary country,country
152,4R3BvvUm5fe8SCPs6287dY,48,God Must Have Spent a Little More Time on You (feat. *NSYNC),Alabama,6rJqqRce0Kvo2dJUXoHleC,1,0.607,0.507,10,-8.294,1,0.0242,0.11199999999999999,0.0,0.10300000000000001,0.275,84.93799999999999,278440,4,69,country,country
153,4RGa1ZQK9FxkNB9z9UHrjU,3,You've Got to Stand for Something,Aaron Tippin,4XwKU420OWVk38vz1KvH3M,0,0.544,0.5770000000000001,4,-9.842,1,0.0343,0.188,0.0,0.11,0.456,83.47200000000001,182160,4,54,country,country
154,7puxIVNdj5nsBJk43zM3bH,62,Carrying Your Love With Me,George Strait,5vngPClqofybhPERIqQMYd,0,0.629,0.479,10,-10.607999999999999,1,0.0271,0.22,0.0,0.0587,0.345,138.231,232427,4,76,contemporary country,country
155,0nDjzA4kns1QOWPXuOn6Xw,60,Where The Green Grass Grows,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0,0.479,0.698,7,-7.914,1,0.0277,0.198,0.0,0.126,0.6729999999999999,159.69899999999998,201600,4,77,contemporary country,country
156,4LSolq1CjLOVnya9zb0pU1,46,How Your Love Makes Me Feel,Diamond Rio,0svyIX7Xu3DVMkrOtB88i6,0,0.612,0.787,0,-8.119,1,0.0313,0.35100000000000003,0.0,0.065,0.5770000000000001,140.91,245400,4,61,contemporary country,country
157,2jOkuPweyFcDBBBF8ZW8Zr,50,Independence Day,Martina McBride,3P33qFNGBVXl86yQYWspFj,0,0.693,0.6829999999999999,9,-4.575,1,0.0292,0.275,0.000101,0.0954,0.748,118.38799999999999,206093,4,63,contemporary country,country
158,2MiXC2LfpsoeUP5RvMGEQ3,61,The Night The Lights Went Out In Georgia,Reba McEntire,02rd0anEWfMtF7iMku9uor,0,0.428,0.51,7,-11.695,0,0.10300000000000001,0.52,8.32e-06,0.105,0.39299999999999996,169.967,257267,4,66,contemporary country,country
159,57IEs29xqMQaAkjQ8iQuI0,54,Party Crowd,David Lee Murphy,78OAtwN3XpjMcjibnF2Kw5,0,0.758,0.655,7,-11.661,1,0.0292,0.0379,0.0,0.0795,0.767,127.141,198440,4,62,contemporary country,country
160,1fYypIR0kaFzaSRbzvtjl9,59,Indian Outlaw,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0,0.664,0.7390000000000001,9,-7.229,1,0.0415,0.0364,4.99e-05,0.282,0.759,110.101,182120,4,77,contemporary country,country
161,5qqA8yKkea4fP0fPVpYCbE,56,Sticks and Stones - 2007 Remaster,Tracy Lawrence,2BQVRw9md4UKcGUrDXABCD,0,0.644,0.667,7,-5.7410000000000005,1,0.0306,0.597,0.0,0.12,0.41200000000000003,125.86,216707,4,64,arkansas country,country
162,2iehL6Q3m5NUDanDT2IKwT,49,No Doubt About It,Neal McCoy,69Etpls5a2aATUkB6NInTY,0,0.621,0.469,4,-10.437999999999999,1,0.0267,0.22,3.34e-05,0.067,0.511,144.665,227640,4,55,contemporary country,country
163,2HmMklpgK8vGCpJmPpz1yG,53,How Forever Feels,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,0,0.723,0.674,7,-7.4270000000000005,1,0.0297,0.0986,1.83e-05,0.27899999999999997,0.61,124.9,188200,4,77,contemporary country,country
164,3QvOV1QYPPre7gjppKyeON,57,Pickup Man,Joe Diffie,3THMgU4KdL7LlO5TEREs2g,0,0.7090000000000001,0.757,7,-7.006,1,0.0408,0.434,0.0,0.336,0.852,140.664,216693,4,64,country,country
165,7b05yUcjnxPDUhWNL4nE3K,47,XXX's And OOO's (An American Girl),Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0,0.7040000000000001,0.735,0,-5.68,1,0.031,0.18,0.0,0.172,0.7659999999999999,125.815,167840,4,63,contemporary country,country
166,5c15axZrDZtzqYsomtEwTz,49,Trashy Women,Confederate Railroad,1YPIe9qIMa99O0a0OW47Be,0,0.636,0.8240000000000001,9,-5.535,1,0.0344,0.0468,0.0,0.139,0.872,142.553,195707,4,53,country,country
167,1vFyOiwgezbBMIFtT4t0it,47,It's A Little Too Late,Mark Chesnutt,2cNV8vNe2fPFf6OfGOBbSS,0,0.5,0.865,9,-9.706,1,0.044000000000000004,0.313,0.0,0.11,0.777,172.946,163307,4,60,country,country
168,7Ihl2uNgZmwaOyp9KRHGsA,46,Then What?,Clay Walker,4MPkNgar5uTd8Sqvrr7par,0,0.564,0.8059999999999999,4,-8.227,1,0.063,0.16899999999999998,0.0,0.0663,0.633,176.405,183707,4,62,contemporary country,country
169,2lvJIKJYyV9gkQVN1NoSMg,2,"Honey, I'm Home",Shania Twain,5e4Dhzv426EvQe3aDb64jL,0,0.645,0.747,4,-5.747000000000001,1,0.0888,0.12,0.0,0.135,0.815,80.28699999999999,213200,4,76,canadian country,country
170,69m9WDPBvemwujQwdONslk,57,There's Your Trouble,Dixie Chicks,25IG9fa7cbdmCIy3OnuH57,0,0.737,0.8690000000000001,2,-5.433,1,0.0267,0.48100000000000004,0.0,0.308,0.898,126.62799999999999,193065,4,72,contemporary country,country
171,6MnDkyb3VstTCT9ELxjfeE,50,I Love the Way You Love Me,John Michael Montgomery,7mPcfx7PhnBh6n4HMCd61A,0,0.447,0.319,8,-10.732000000000001,1,0.0264,0.63,1.35e-06,0.106,0.24600000000000002,162.109,241307,4,64,contemporary country,country
172,0qrst0xZAZ0NtMtuUcEq0f,52,Wild One,Faith Hill,25NQNriVT2YbSW80ILRWJa,0,0.6940000000000001,0.654,11,-9.148,1,0.0322,0.185,0.0,0.28300000000000003,0.6890000000000001,135.787,165013,4,69,contemporary country,country
173,7yQMZQeiSKnvEgimeGPVhi,58,I Can Still Make Cheyenne,George Strait,5vngPClqofybhPERIqQMYd,0,0.585,0.39,3,-10.232999999999999,1,0.0266,0.68,0.000769,0.0919,0.237,109.51100000000001,256067,4,76,contemporary country,country
174,5cCLKP66G2PJEorzYQVXHR,54,"Love, Me",Collin Raye,4AwLiAGc1rRLrCepj5rdTI,0,0.6859999999999999,0.23399999999999999,0,-12.645999999999999,1,0.0295,0.742,0.0,0.145,0.342,106.581,231507,4,56,arkansas country,country
175,7fJaL74toBMoNuO7iUXsST,49,Bubba Shot The Jukebox,Mark Chesnutt,2cNV8vNe2fPFf6OfGOBbSS,0,0.604,0.6,2,-10.156,0,0.0438,0.33799999999999997,0.0,0.0817,0.888,82.695,185867,4,60,country,country
176,46LI9mnlQ8fJHH47ioBubg,62,When You Say Nothing At All,Alison Krauss & Union Station,0OTnx2X2FDXeewcm72lavT,0,0.509,0.242,3,-13.353,1,0.0291,0.7140000000000001,0.000365,0.127,0.44799999999999995,169.642,261120,4,58,bluegrass,country
177,2A7j0RLnzvvlUFrevBiOQf,57,Every Light In The House,Trace Adkins,79FMDwzZQxHgSkIYBl3ODU,0,0.637,0.47200000000000003,5,-7.295,1,0.0271,0.539,0.0,0.446,0.349,129.236,179600,4,68,contemporary country,country
178,5dMJFsGH8e1XfPOAUyfZGS,47,True,George Strait,5vngPClqofybhPERIqQMYd,0,0.59,0.669,7,-4.975,1,0.0268,0.254,0.000151,0.14300000000000002,0.4,115.34100000000001,214000,4,76,contemporary country,country
179,5HnQOKyufF35sNeQAVRvVs,42,I Think About You,Collin Raye,4AwLiAGc1rRLrCepj5rdTI,0,0.706,0.716,0,-6.931,1,0.0251,0.22699999999999998,0.0,0.111,0.8390000000000001,120.75,207133,4,56,arkansas country,country
180,5Lwc3DTWzX6JaW2x2PZezt,56,I'm From The Country - Single Version,Tracy Byrd,0xxJO75NeIAF5jYruLYIDT,0,0.687,0.898,2,-3.93,1,0.042,0.20600000000000002,0.0,0.284,0.9520000000000001,129.542,213973,4,61,contemporary country,country
181,51uGoXB3PbXLyeH0aPGo7H,54,Hard Workin' Man,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.6920000000000001,0.77,0,-9.361,1,0.0369,0.33299999999999996,1.17e-06,0.0552,0.731,151.51,178493,4,75,contemporary country,country
182,2KZXnN63ae6G6Cai2NhPkG,49,The Shake,Neal McCoy,69Etpls5a2aATUkB6NInTY,0,0.677,0.892,9,-5.709,1,0.0527,0.0755,6.6e-06,0.20199999999999999,0.898,145.921,213333,4,55,contemporary country,country
183,3wGoIFHqCl36tu9Ne3guos,54,Carried Away,George Strait,5vngPClqofybhPERIqQMYd,0,0.575,0.489,8,-7.428,1,0.0273,0.672,0.000646,0.11900000000000001,0.3,136.662,202467,4,76,contemporary country,country
184,2KgsImShtnuBYfKVgfbAuy,47,No News,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,0,0.741,0.6829999999999999,5,-5.8660000000000005,0,0.0285,0.35,0.0,0.0604,0.86,116.301,173600,4,64,contemporary country,country
185,09nWHcNuohUS7HMPdIDwrr,45,What Mattered Most,Ty Herndon,1Fj0R2t4HaJa3oUe8azB8R,0,0.529,0.509,0,-8.926,1,0.0253,0.415,0.0,0.171,0.27,142.311,221427,4,45,country,country
186,4s9JGX0flu9KcxZziV3I0C,49,Why Didn't I Think Of That,Doug Stone,4epBFW4UHEmgjIK5xOrBhk,0,0.758,0.596,2,-7.468,1,0.0281,0.44,1.86e-05,0.132,0.8590000000000001,121.20700000000001,191440,4,49,country,country
187,7K1a1MSYYqTgPofuGD6ctM,49,She's Not the Cheatin' Kind,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.679,0.779,9,-5.124,1,0.0334,0.203,0.0,0.21899999999999997,0.703,110.557,201427,4,75,contemporary country,country
188,2dKRyO4cUumqbIXxLkdkoq,48,That's My Story,Collin Raye,4AwLiAGc1rRLrCepj5rdTI,0,0.642,0.8340000000000001,5,-4.4,0,0.0982,0.5379999999999999,0.0,0.10800000000000001,0.645,137.875,182960,4,56,arkansas country,country
189,52PGtJuGEFNVOnRdLac1Av,51,No One Else On Earth,Wynonna,4yiXkMbxDIZ3jgEG89NSC1,0,0.775,0.861,0,-7.1129999999999995,1,0.0295,0.188,4.2000000000000004e-06,0.19899999999999998,0.9640000000000001,98.649,255400,4,53,country,country
190,1G9gU04EmL6WSFoOopZPFu,48,Two Sparrows In A Hurricane,Tanya Tucker,7dmeVSH4lJqxXU7C87dKIB,0,0.6920000000000001,0.253,10,-13.684000000000001,1,0.0289,0.551,3.01e-06,0.102,0.22,104.12299999999999,249733,4,59,country,country
191,5O0GOy0L0zfDTPv9eIApkg,48,In a Different Light,Doug Stone,4epBFW4UHEmgjIK5xOrBhk,0,0.462,0.485,5,-7.5329999999999995,1,0.0247,0.146,2.24e-06,0.0604,0.506,168.37400000000002,205733,4,49,country,country
192,65N3RYCN1DgfY0Zcv5k9kr,53,Down On The Farm,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,0,0.721,0.735,5,-11.849,0,0.0284,0.115,0.0,0.0499,0.961,127.575,178867,4,77,contemporary country,country
193,2yB8Eo8f8OL7gYEBL8qT4G,46,T-R-O-U-B-L-E - Remastered,Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,0,0.3,0.965,7,-6.724,1,0.0429,0.0121,0.000742,0.687,0.7929999999999999,178.963,181333,4,69,contemporary country,country
194,26iYJEimPCE0ozDlpj0UFN,56,Livin' On Love,Alan Jackson,4mxWe1mtYIYfP040G38yvS,0,0.705,0.669,9,-5.974,1,0.0262,0.163,3.41e-06,0.0966,0.6729999999999999,118.539,228733,4,76,contemporary country,country
195,1pJKAxSNxqM8R653BL8oiH,45,Bigger Than the Beatles,Joe Diffie,3THMgU4KdL7LlO5TEREs2g,0,0.716,0.84,7,-6.21,1,0.0325,0.182,0.0,0.0413,0.635,119.631,235440,4,64,country,country
196,26uKnyjdjqlDFGwR4e7C8y,49,How Long Gone,Brooks & Dunn,0XKOBt59crntr7HQXXO8Yz,0,0.611,0.767,5,-4.569,1,0.026000000000000002,0.0246,0.00182,0.401,0.736,113.962,219057,4,75,contemporary country,country
197,2h5a6t9JFasqH5WJFPbmGL,51,One More Last Chance,Vince Gill,3IhWQSrLj8EJjdvjFTpCyo,0,0.525,0.878,2,-8.677,1,0.0404,0.41100000000000003,0.0,0.29100000000000004,0.963,176.24900000000002,191200,4,65,country,country
198,4ZR9EUWiGkN22OqEhnYAgG,47,Brother Jukebox,Mark Chesnutt,2cNV8vNe2fPFf6OfGOBbSS,0,0.633,0.612,1,-11.231,1,0.0264,0.205,0.00114,0.149,0.9179999999999999,141.084,184600,4,60,country,country
199,4vbW5aT9UQGRqEScStQPPy,54,No One Needs To Know,Shania Twain,5e4Dhzv426EvQe3aDb64jL,0,0.6629999999999999,0.525,7,-9.674,1,0.0331,0.10800000000000001,0.0,0.349,0.731,134.748,183960,4,76,canadian country,country
200,1CR7LuwV3p3iilA7ZNMiFO,43,Perfect Love - Single Version,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0,0.7290000000000001,0.629,5,-6.46,1,0.0354,0.0219,0.0,0.17,0.7909999999999999,129.85299999999998,177533,4,63,contemporary country,country
201,7yNTZj1ugKCeRJdSP1meOk,54,Ready to Run,Dixie Chicks,25IG9fa7cbdmCIy3OnuH57,0,0.644,0.644,7,-7.542000000000001,1,0.0305,0.245,0.0008300000000000001,0.27,0.293,98.74600000000001,231293,4,72,contemporary country,country
202,2A9ERxDfT3sdShrDUtTnaS,46,Nobody Wins,Radney Foster,5g9qBduN6VR3dzHA8eCTEW,0,0.66,0.696,7,-8.971,1,0.033,0.311,0.0,0.165,0.773,120.898,210747,4,42,texas country,country
203,2IY559smG7SXYk229NA2Vl,53,Little Bitty,Alan Jackson,4mxWe1mtYIYfP040G38yvS,0,0.5710000000000001,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,158627,4,76,contemporary country,country
204,7nhTpkQfsanJzuz9RNsoo4,47,Thinkin' Problem,David Ball,7y9COUDxusQXRjW95vOubE,0,0.7490000000000001,0.748,0,-5.7829999999999995,1,0.0311,0.147,1.51e-05,0.265,0.745,110.43700000000001,180907,4,49,country,country
205,26y5yN6vYOvHFoqLEuQbAw,1,"If You See Him, If You See Her",Reba McEntire,02rd0anEWfMtF7iMku9uor,1,0.506,0.456,7,-7.4,1,0.0239,0.344,0.0,0.193,0.161,82.478,235667,4,66,contemporary country,country
206,3m0y8N3OfpYCBzDjyBzIx0,2,Wish I Didn't Know Now,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,0,0.799,0.7070000000000001,7,-8.464,1,0.0402,0.44799999999999995,0.000125,0.289,0.8220000000000001,116.92200000000001,206840,4,73,contemporary country,country
207,2qqXEXFyAn7o9Vi73v3iix,2,I Still Believe In You,Vince Gill,3IhWQSrLj8EJjdvjFTpCyo,0,0.579,0.275,8,-11.284,1,0.0259,0.797,5.57e-06,0.114,0.20199999999999999,135.33100000000002,237133,4,65,country,country
208,5JkGBzxQ6qqf6MSzuLnjV2,53,"Tall, Tall Trees",Alan Jackson,4mxWe1mtYIYfP040G38yvS,0,0.675,0.794,7,-6.1739999999999995,1,0.0396,0.172,0.0,0.136,0.9640000000000001,145.951,148973,4,76,contemporary country,country
209,4cdAXfguhQHYFkvuuzye1m,53,I Just Want To Dance With You,George Strait,5vngPClqofybhPERIqQMYd,0,0.715,0.469,0,-8.674,1,0.0279,0.439,8.690000000000001e-05,0.10400000000000001,0.502,113.991,210867,4,76,contemporary country,country
210,3ksmU0DaEUMEVzx5V6cc3z,37,One Man Band,Old Dominion,6y8XlgIV8BLlIg1tT1R10i,0,0.705,0.363,6,-8.327,1,0.0355,0.667,0.0,0.11199999999999999,0.48200000000000004,75.98,186520,4,77,contemporary country,country
211,08tq1XcHwVt5PHXUo87i0D,72,All To Myself,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T,0,0.6459999999999999,0.7809999999999999,1,-4.6160000000000005,1,0.0313,0.20800000000000002,0.0,0.125,0.565,94.975,169920,4,85,contemporary country,country
